x,y,z,time,signal
0.031005859375,0.077392578125,1.123291015625,377282,0
0.01513671875,0.085693359375,1.13330078125,377383,0
0.01513671875,0.085693359375,1.13330078125,377383,0
0.01513671875,0.085693359375,1.13330078125,377383,0
0.038330078125,0.135498046875,1.097412109375,377485,0
0.038330078125,0.135498046875,1.097412109375,377485,0
0.038330078125,0.135498046875,1.097412109375,377485,0
0.021728515625,0.112060546875,1.105224609375,377586,0
0.021728515625,0.112060546875,1.105224609375,377586,0
0.021728515625,0.112060546875,1.105224609375,377586,0
0.01123046875,0.081298828125,1.11572265625,377687,0
0.01123046875,0.081298828125,1.11572265625,377687,0
0.01123046875,0.081298828125,1.11572265625,377687,0
0.0263671875,0.093994140625,1.125,377788,0
0.0263671875,0.093994140625,1.125,377788,0
0.0263671875,0.093994140625,1.125,377788,0
0.014404296875,0.098876953125,1.12060546875,377890,0
0.014404296875,0.098876953125,1.12060546875,377890,0
0.014404296875,0.098876953125,1.12060546875,377890,0
0.0185546875,0.106201171875,1.136474609375,377991,0
0.0185546875,0.106201171875,1.136474609375,377991,0
0.0185546875,0.106201171875,1.136474609375,377991,0
0.042724609375,0.1083984375,1.11083984375,378092,0
0.042724609375,0.1083984375,1.11083984375,378092,0
0.042724609375,0.1083984375,1.11083984375,378092,0
0.00927734375,0.10205078125,1.109130859375,378193,0
0.00927734375,0.10205078125,1.109130859375,378193,0
0.00927734375,0.10205078125,1.109130859375,378193,0
0.02197265625,0.099609375,1.091796875,378295,0
0.02197265625,0.099609375,1.091796875,378295,0
0.02197265625,0.099609375,1.091796875,378295,0
0.0078125,0.082275390625,1.121826171875,378396,0
0.0078125,0.082275390625,1.121826171875,378396,0
0.0078125,0.082275390625,1.121826171875,378396,0
0.013916015625,0.085205078125,1.11865234375,378497,0
0.013916015625,0.085205078125,1.11865234375,378497,0
0.013916015625,0.085205078125,1.11865234375,378497,0
0.031005859375,0.098876953125,1.107421875,378598,0
0.031005859375,0.098876953125,1.107421875,378598,0
0.031005859375,0.098876953125,1.107421875,378598,0
0.044677734375,0.111328125,1.09912109375,378700,0
0.044677734375,0.111328125,1.09912109375,378700,0
0.044677734375,0.111328125,1.09912109375,378700,0
0.02392578125,0.08349609375,1.12060546875,378801,0
0.02392578125,0.08349609375,1.12060546875,378801,0
0.02392578125,0.08349609375,1.12060546875,378801,0
0.0078125,0.0869140625,1.11328125,378902,0
0.0078125,0.0869140625,1.11328125,378902,0
0.0078125,0.0869140625,1.11328125,378902,0
0.019775390625,0.090087890625,1.12109375,379003,0
0.019775390625,0.090087890625,1.12109375,379003,0
0.019775390625,0.090087890625,1.12109375,379003,0
0.004638671875,0.08349609375,1.10546875,379105,0
0.004638671875,0.08349609375,1.10546875,379105,0
0.004638671875,0.08349609375,1.10546875,379105,0
0.02978515625,0.085205078125,1.114990234375,379206,0
0.02978515625,0.085205078125,1.114990234375,379206,0
0.02978515625,0.085205078125,1.114990234375,379206,0
-0.00048828125,0.0703125,1.114013671875,379307,0
-0.00048828125,0.0703125,1.114013671875,379307,0
-0.00048828125,0.0703125,1.114013671875,379307,0
0.010498046875,0.064697265625,1.126953125,379408,0
0.010498046875,0.064697265625,1.126953125,379408,0
0.010498046875,0.064697265625,1.126953125,379408,0
0.0244140625,0.08251953125,1.1044921875,379510,0
0.0244140625,0.08251953125,1.1044921875,379510,0
0.0244140625,0.08251953125,1.1044921875,379510,0
0.0087890625,0.07861328125,1.123046875,379611,0
0.0087890625,0.07861328125,1.123046875,379611,0
0.0087890625,0.07861328125,1.123046875,379611,0
0.019775390625,0.08203125,1.135986328125,379712,0
0.019775390625,0.08203125,1.135986328125,379712,0
0.019775390625,0.08203125,1.135986328125,379712,0
0.023193359375,0.077880859375,1.108154296875,379813,0
0.023193359375,0.077880859375,1.108154296875,379813,0
0.023193359375,0.077880859375,1.108154296875,379813,0
0.0087890625,0.082275390625,1.1171875,379915,0
0.0087890625,0.082275390625,1.1171875,379915,0
0.0087890625,0.082275390625,1.1171875,379915,0
0.019775390625,0.08056640625,1.110595703125,380016,0
0.019775390625,0.08056640625,1.110595703125,380016,0
0.019775390625,0.08056640625,1.110595703125,380016,0
0.030517578125,0.087890625,1.154052734375,380117,0
0.030517578125,0.087890625,1.154052734375,380117,0
0.030517578125,0.087890625,1.154052734375,380117,0
0.017822265625,0.069580078125,1.1298828125,380218,0
0.017822265625,0.069580078125,1.1298828125,380218,0
0.017822265625,0.069580078125,1.1298828125,380218,0
0.040771484375,0.085205078125,1.107421875,380320,0
0.040771484375,0.085205078125,1.107421875,380320,0
0.040771484375,0.085205078125,1.107421875,380320,0
0.021484375,0.087890625,1.114013671875,380421,0
0.021484375,0.087890625,1.114013671875,380421,0
0.021484375,0.087890625,1.114013671875,380421,0
0.024169921875,0.073974609375,1.11328125,380522,0
0.024169921875,0.073974609375,1.11328125,380522,0
0.024169921875,0.073974609375,1.11328125,380522,0
0.015380859375,0.0751953125,1.116455078125,380623,0
0.015380859375,0.0751953125,1.116455078125,380623,0
0.015380859375,0.0751953125,1.116455078125,380623,0
0.025146484375,0.084716796875,1.085693359375,380725,0
0.025146484375,0.084716796875,1.085693359375,380725,0
0.025146484375,0.084716796875,1.085693359375,380725,0
0.017578125,0.075927734375,1.122802734375,380826,0
0.017578125,0.075927734375,1.122802734375,380826,0
0.017578125,0.075927734375,1.122802734375,380826,0
0.01025390625,0.077880859375,1.135986328125,380927,0
0.01025390625,0.077880859375,1.135986328125,380927,0
0.01025390625,0.077880859375,1.135986328125,380927,0
0.004638671875,0.082275390625,1.123046875,381028,0
0.004638671875,0.082275390625,1.123046875,381028,0
0.004638671875,0.082275390625,1.123046875,381028,0
0.02001953125,0.08154296875,1.1259765625,381130,0
0.02001953125,0.08154296875,1.1259765625,381130,0
0.02001953125,0.08154296875,1.1259765625,381130,0
0.00634765625,0.063720703125,1.13671875,381231,0
0.00634765625,0.063720703125,1.13671875,381231,0
0.00634765625,0.063720703125,1.13671875,381231,0
0.017333984375,0.071533203125,1.111328125,381332,0
0.017333984375,0.071533203125,1.111328125,381332,0
0.017333984375,0.071533203125,1.111328125,381332,0
0.0234375,0.081787109375,1.107177734375,381433,0
0.0234375,0.081787109375,1.107177734375,381433,0
0.0234375,0.081787109375,1.107177734375,381433,0
0.03662109375,0.05224609375,1.10400390625,381535,0
0.03662109375,0.05224609375,1.10400390625,381535,0
0.03662109375,0.05224609375,1.10400390625,381535,0
0.03173828125,0.055908203125,1.124267578125,381636,0
0.03173828125,0.055908203125,1.124267578125,381636,0
0.03173828125,0.055908203125,1.124267578125,381636,0
0.00927734375,0.045654296875,1.12255859375,381737,0
0.00927734375,0.045654296875,1.12255859375,381737,0
0.00927734375,0.045654296875,1.12255859375,381737,0
0.01416015625,0.053955078125,1.124267578125,381838,0
0.01416015625,0.053955078125,1.124267578125,381838,0
0.01416015625,0.053955078125,1.124267578125,381838,0
0.00830078125,0.037841796875,1.128173828125,381940,0
0.00830078125,0.037841796875,1.128173828125,381940,0
0.00830078125,0.037841796875,1.128173828125,381940,0
0.00341796875,0.046630859375,1.131103515625,382041,0
0.00341796875,0.046630859375,1.131103515625,382041,0
0.00341796875,0.046630859375,1.131103515625,382041,0
-0.000244140625,0.045166015625,1.1083984375,382142,0
-0.000244140625,0.045166015625,1.1083984375,382142,0
-0.000244140625,0.045166015625,1.1083984375,382142,0
0.004150390625,0.052978515625,1.13623046875,382243,0
0.004150390625,0.052978515625,1.13623046875,382243,0
0.004150390625,0.052978515625,1.13623046875,382243,0
0.02392578125,0.05322265625,1.10107421875,382345,0
0.02392578125,0.05322265625,1.10107421875,382345,0
0.02392578125,0.05322265625,1.10107421875,382345,0
0.0107421875,0.044921875,1.12548828125,382446,0
0.0107421875,0.044921875,1.12548828125,382446,0
0.0107421875,0.044921875,1.12548828125,382446,0
-0.00341796875,0.04150390625,1.1220703125,382547,0
-0.00341796875,0.04150390625,1.1220703125,382547,0
-0.00341796875,0.04150390625,1.1220703125,382547,0
0.001708984375,0.047119140625,1.129638671875,382648,0
0.001708984375,0.047119140625,1.129638671875,382648,0
0.001708984375,0.047119140625,1.129638671875,382648,0
0.020263671875,0.041748046875,1.11328125,382750,0
0.020263671875,0.041748046875,1.11328125,382750,0
0.020263671875,0.041748046875,1.11328125,382750,0
-0.002197265625,0.0419921875,1.12841796875,382851,0
-0.002197265625,0.0419921875,1.12841796875,382851,0
-0.002197265625,0.0419921875,1.12841796875,382851,0
0,0.05224609375,1.114501953125,382952,0
0,0.05224609375,1.114501953125,382952,0
0,0.05224609375,1.114501953125,382952,0
-0.008544921875,0.030029296875,1.1083984375,383053,0
-0.008544921875,0.030029296875,1.1083984375,383053,0
-0.008544921875,0.030029296875,1.1083984375,383053,0
-0.007568359375,0.03662109375,1.14501953125,383155,0
-0.007568359375,0.03662109375,1.14501953125,383155,0
-0.007568359375,0.03662109375,1.14501953125,383155,0
-0.005126953125,0.039794921875,1.129150390625,383256,0
-0.005126953125,0.039794921875,1.129150390625,383256,0
-0.005126953125,0.039794921875,1.129150390625,383256,0
-0.010986328125,0.04541015625,1.125244140625,383357,0
-0.010986328125,0.04541015625,1.125244140625,383357,0
-0.010986328125,0.04541015625,1.125244140625,383357,0
0.003662109375,0.042724609375,1.12255859375,383458,0
0.003662109375,0.042724609375,1.12255859375,383458,0
0.003662109375,0.042724609375,1.12255859375,383458,0
-0.006591796875,0.033447265625,1.136474609375,383560,0
-0.006591796875,0.033447265625,1.136474609375,383560,0
-0.006591796875,0.033447265625,1.136474609375,383560,0
-0.005859375,0.046875,1.121826171875,383661,0
-0.005859375,0.046875,1.121826171875,383661,0
-0.005859375,0.046875,1.121826171875,383661,0
-0.023681640625,0.051025390625,1.130126953125,383762,0
-0.023681640625,0.051025390625,1.130126953125,383762,0
-0.023681640625,0.051025390625,1.130126953125,383762,0
-0.017578125,0.05712890625,1.12646484375,383864,0
-0.017578125,0.05712890625,1.12646484375,383864,0
-0.017578125,0.05712890625,1.12646484375,383864,0
