x,y,z,time,signal
0.4140625,0.18603515625,1.952392578125,1037578,1
0.84326171875,-0.37451171875,1.73388671875,1037679,1
0.84326171875,-0.37451171875,1.73388671875,1037679,1
0.84326171875,-0.37451171875,1.73388671875,1037679,1
0.8798828125,-0.701416015625,1.04443359375,1037780,0
0.8798828125,-0.701416015625,1.04443359375,1037780,0
0.8798828125,-0.701416015625,1.04443359375,1037780,0
0.466796875,-0.541748046875,0.922607421875,1037881,0
0.466796875,-0.541748046875,0.922607421875,1037881,0
0.466796875,-0.541748046875,0.922607421875,1037881,0
-0.198974609375,-0.16162109375,0.54296875,1037983,-1
-0.198974609375,-0.16162109375,0.54296875,1037983,-1
-0.198974609375,-0.16162109375,0.54296875,1037983,-1
-0.35791015625,0.011962890625,0.83203125,1038084,0
-0.35791015625,0.011962890625,0.83203125,1038084,0
-0.35791015625,0.011962890625,0.83203125,1038084,0
-0.741943359375,0.164306640625,0.68310546875,1038185,-1
-0.741943359375,0.164306640625,0.68310546875,1038185,-1
-0.741943359375,0.164306640625,0.68310546875,1038185,-1
-0.53076171875,0.353515625,0.871337890625,1038286,0
-0.53076171875,0.353515625,0.871337890625,1038286,0
-0.53076171875,0.353515625,0.871337890625,1038286,0
-0.466796875,-0.10546875,1.99993896484375,1038388,1
-0.466796875,-0.10546875,1.99993896484375,1038388,1
-0.466796875,-0.10546875,1.99993896484375,1038388,1
0.567626953125,0.33740234375,1.99993896484375,1038489,1
0.567626953125,0.33740234375,1.99993896484375,1038489,1
0.567626953125,0.33740234375,1.99993896484375,1038489,1
0.916748046875,0.359619140625,0.51318359375,1038590,-1
0.916748046875,0.359619140625,0.51318359375,1038590,-1
0.916748046875,0.359619140625,0.51318359375,1038590,-1
0.118408203125,-0.387939453125,0.045654296875,1038691,-1
0.118408203125,-0.387939453125,0.045654296875,1038691,-1
0.118408203125,-0.387939453125,0.045654296875,1038691,-1
-0.04248046875,-0.341796875,-0.045654296875,1038793,-1
-0.04248046875,-0.341796875,-0.045654296875,1038793,-1
-0.04248046875,-0.341796875,-0.045654296875,1038793,-1
0.035888671875,0.327880859375,1.138427734375,1038894,0
0.035888671875,0.327880859375,1.138427734375,1038894,0
0.035888671875,0.327880859375,1.138427734375,1038894,0
0.342041015625,0.1474609375,1.99993896484375,1038995,1
0.342041015625,0.1474609375,1.99993896484375,1038995,1
0.342041015625,0.1474609375,1.99993896484375,1038995,1
0.651123046875,1.07275390625,1.839599609375,1039096,1
0.651123046875,1.07275390625,1.839599609375,1039096,1
0.651123046875,1.07275390625,1.839599609375,1039096,1
1.418701171875,-0.02880859375,1.467041015625,1039198,1
1.418701171875,-0.02880859375,1.467041015625,1039198,1
1.418701171875,-0.02880859375,1.467041015625,1039198,1
0.4248046875,-0.541259765625,0.332275390625,1039299,-1
0.4248046875,-0.541259765625,0.332275390625,1039299,-1
0.4248046875,-0.541259765625,0.332275390625,1039299,-1
-0.058349609375,0.119384765625,1.1025390625,1039400,0
-0.058349609375,0.119384765625,1.1025390625,1039400,0
-0.058349609375,0.119384765625,1.1025390625,1039400,0
0.036376953125,0.5771484375,1.99993896484375,1039501,1
0.036376953125,0.5771484375,1.99993896484375,1039501,1
0.036376953125,0.5771484375,1.99993896484375,1039501,1
1.002197265625,1.114013671875,1.5146484375,1039603,0
1.002197265625,1.114013671875,1.5146484375,1039603,0
1.002197265625,1.114013671875,1.5146484375,1039603,0
0.7734375,-0.003173828125,1.2734375,1039704,0
0.7734375,-0.003173828125,1.2734375,1039704,0
0.7734375,-0.003173828125,1.2734375,1039704,0
0.204833984375,-0.61376953125,0.16845703125,1039805,-1
0.204833984375,-0.61376953125,0.16845703125,1039805,-1
0.204833984375,-0.61376953125,0.16845703125,1039805,-1
0.182861328125,0.122802734375,0.7919921875,1039906,0
0.182861328125,0.122802734375,0.7919921875,1039906,0
0.182861328125,0.122802734375,0.7919921875,1039906,0
0.4091796875,0.5146484375,1.99993896484375,1040008,1
0.4091796875,0.5146484375,1.99993896484375,1040008,1
0.4091796875,0.5146484375,1.99993896484375,1040008,1
0.354248046875,0.82666015625,1.817138671875,1040109,1
0.354248046875,0.82666015625,1.817138671875,1040109,1
0.354248046875,0.82666015625,1.817138671875,1040109,1
0.766845703125,-0.37890625,1.12109375,1040210,0
0.766845703125,-0.37890625,1.12109375,1040210,0
0.766845703125,-0.37890625,1.12109375,1040210,0
0.442626953125,-0.40673828125,0.09814453125,1040311,-1
0.442626953125,-0.40673828125,0.09814453125,1040311,-1
0.442626953125,-0.40673828125,0.09814453125,1040311,-1
0.330810546875,0.02978515625,0.953369140625,1040413,0
0.330810546875,0.02978515625,0.953369140625,1040413,0
0.330810546875,0.02978515625,0.953369140625,1040413,0
0.055908203125,0.303955078125,1.99993896484375,1040514,1
0.055908203125,0.303955078125,1.99993896484375,1040514,1
