x,y,z,time,signal
-1.157958984375,0.48583984375,0.30517578125,394822,0
-1.42822265625,0.39794921875,0.47021484375,394923,0
-1.42822265625,0.39794921875,0.47021484375,394923,0
-1.42822265625,0.39794921875,0.47021484375,394923,0
-1.345458984375,-0.588623046875,1.032958984375,395024,0
-1.345458984375,-0.588623046875,1.032958984375,395024,0
-1.345458984375,-0.588623046875,1.032958984375,395024,0
-1.23583984375,-0.822998046875,1.236083984375,395125,0
-1.23583984375,-0.822998046875,1.236083984375,395125,0
-1.23583984375,-0.822998046875,1.236083984375,395125,0
-0.707275390625,-0.411376953125,0.21923828125,395226,0
-0.707275390625,-0.411376953125,0.21923828125,395226,0
-0.707275390625,-0.411376953125,0.21923828125,395226,0
-0.59326171875,0.31787109375,-0.927978515625,395327,0
-0.59326171875,0.31787109375,-0.927978515625,395327,0
-0.59326171875,0.31787109375,-0.927978515625,395327,0
-0.364990234375,0.465576171875,-0.1328125,395428,-1
-0.364990234375,0.465576171875,-0.1328125,395428,-1
-0.364990234375,0.465576171875,-0.1328125,395428,-1
-0.740966796875,0.422119140625,-0.4931640625,395529,0
-0.740966796875,0.422119140625,-0.4931640625,395529,0
-0.740966796875,0.422119140625,-0.4931640625,395529,0
-1.200927734375,0.520751953125,-0.15185546875,395630,0
-1.200927734375,0.520751953125,-0.15185546875,395630,0
-1.200927734375,0.520751953125,-0.15185546875,395630,0
-1.636474609375,0.650634765625,0.528076171875,395731,0
-1.636474609375,0.650634765625,0.528076171875,395731,0
-1.636474609375,0.650634765625,0.528076171875,395731,0
-2,-0.02392578125,0.97412109375,395832,1
-2,-0.02392578125,0.97412109375,395832,1
-2,-0.02392578125,0.97412109375,395832,1
-0.75146484375,1.362548828125,0.94384765625,395933,0
-0.75146484375,1.362548828125,0.94384765625,395933,0
-0.75146484375,1.362548828125,0.94384765625,395933,0
-0.959228515625,-0.3603515625,0.718505859375,396034,0
-0.959228515625,-0.3603515625,0.718505859375,396034,0
-0.959228515625,-0.3603515625,0.718505859375,396034,0
-0.38037109375,-0.660400390625,0.197998046875,396135,-1
-0.38037109375,-0.660400390625,0.197998046875,396135,-1
-0.38037109375,-0.660400390625,0.197998046875,396135,-1
-1.4013671875,0.332763671875,0.25439453125,396236,0
-1.4013671875,0.332763671875,0.25439453125,396236,0
-1.4013671875,0.332763671875,0.25439453125,396236,0
-2,0.665771484375,0.201416015625,396337,1
-2,0.665771484375,0.201416015625,396337,1
-2,0.665771484375,0.201416015625,396337,1
-1.608154296875,0.67822265625,0.624755859375,396438,0
-1.608154296875,0.67822265625,0.624755859375,396438,0
-1.608154296875,0.67822265625,0.624755859375,396438,0
-0.72314453125,-0.337890625,0.987060546875,396539,0
-0.72314453125,-0.337890625,0.987060546875,396539,0
-0.72314453125,-0.337890625,0.987060546875,396539,0
-0.31005859375,-0.60400390625,0.353271484375,396640,-1
-0.31005859375,-0.60400390625,0.353271484375,396640,-1
-0.31005859375,-0.60400390625,0.353271484375,396640,-1
-0.46630859375,0.1533203125,0.386474609375,396741,0
-0.46630859375,0.1533203125,0.386474609375,396741,0
-0.46630859375,0.1533203125,0.386474609375,396741,0
-2,0.172607421875,0.154541015625,396842,1
-2,0.172607421875,0.154541015625,396842,1
-2,0.172607421875,0.154541015625,396842,1
-2,0.937255859375,1.097412109375,396943,1
-2,0.937255859375,1.097412109375,396943,1
-2,0.937255859375,1.097412109375,396943,1
-0.693359375,0.344970703125,1.267822265625,397044,0
