x,y,z,time,signal
-1.169189453125,0.705810546875,0.318359375,435736,0
-1.50146484375,0.272705078125,1.32568359375,435837,0
-1.50146484375,0.272705078125,1.32568359375,435837,0
-1.50146484375,0.272705078125,1.32568359375,435837,0
-0.8447265625,-0.445068359375,1.837158203125,435939,0
-0.8447265625,-0.445068359375,1.837158203125,435939,0
-0.8447265625,-0.445068359375,1.837158203125,435939,0
-0.527099609375,-0.706787109375,1.235595703125,436040,0
-0.527099609375,-0.706787109375,1.235595703125,436040,0
-0.527099609375,-0.706787109375,1.235595703125,436040,0
-0.537353515625,-0.237060546875,0.6298828125,436141,0
-0.537353515625,-0.237060546875,0.6298828125,436141,0
-0.537353515625,-0.237060546875,0.6298828125,436141,0
-0.864501953125,-0.021484375,-0.700927734375,436242,0
-0.864501953125,-0.021484375,-0.700927734375,436242,0
-0.864501953125,-0.021484375,-0.700927734375,436242,0
-0.89208984375,0.408935546875,0.081787109375,436344,0
-0.89208984375,0.408935546875,0.081787109375,436344,0
-0.89208984375,0.408935546875,0.081787109375,436344,0
-0.759033203125,0.268798828125,-0.22021484375,436445,0
-0.759033203125,0.268798828125,-0.22021484375,436445,0
-0.759033203125,0.268798828125,-0.22021484375,436445,0
-0.7900390625,0.53173828125,0.617919921875,436546,0
-0.7900390625,0.53173828125,0.617919921875,436546,0
-0.7900390625,0.53173828125,0.617919921875,436546,0
-2,0.134033203125,1.24560546875,436647,0
-2,0.134033203125,1.24560546875,436647,0
-2,0.134033203125,1.24560546875,436647,0
-1.385009765625,0.69189453125,1.7724609375,436749,0
-1.385009765625,0.69189453125,1.7724609375,436749,0
-1.385009765625,0.69189453125,1.7724609375,436749,0
-0.6845703125,0.215087890625,1.45068359375,436850,0
-0.6845703125,0.215087890625,1.45068359375,436850,0
-0.6845703125,0.215087890625,1.45068359375,436850,0
-0.3310546875,-0.70751953125,0.1044921875,436951,0
-0.3310546875,-0.70751953125,0.1044921875,436951,0
-0.3310546875,-0.70751953125,0.1044921875,436951,0
-0.24267578125,-0.140380859375,-0.039306640625,437052,0
-0.24267578125,-0.140380859375,-0.039306640625,437052,0
-0.24267578125,-0.140380859375,-0.039306640625,437052,0
-1.244140625,0.55859375,0.4189453125,437154,0
-1.244140625,0.55859375,0.4189453125,437154,0
-1.244140625,0.55859375,0.4189453125,437154,0
-1.38671875,0.86865234375,0.832275390625,437255,0
-1.38671875,0.86865234375,0.832275390625,437255,0
-1.38671875,0.86865234375,0.832275390625,437255,0
-0.147705078125,0.26904296875,0.838134765625,437356,0
-0.147705078125,0.26904296875,0.838134765625,437356,0
-0.147705078125,0.26904296875,0.838134765625,437356,0
-0.084716796875,-0.7626953125,-0.07763671875,437457,0
-0.084716796875,-0.7626953125,-0.07763671875,437457,0
-0.084716796875,-0.7626953125,-0.07763671875,437457,0
-0.20458984375,0.042724609375,0.266357421875,437559,0
-0.20458984375,0.042724609375,0.266357421875,437559,0
-0.20458984375,0.042724609375,0.266357421875,437559,0
-1.356201171875,0.379150390625,0.5771484375,437660,0
-1.356201171875,0.379150390625,0.5771484375,437660,0
-1.356201171875,0.379150390625,0.5771484375,437660,0
-1.4365234375,1.0419921875,1.1171875,437761,0
-1.4365234375,1.0419921875,1.1171875,437761,0
-1.4365234375,1.0419921875,1.1171875,437761,0
-0.079833984375,0.215576171875,1.627197265625,437862,0
-0.079833984375,0.215576171875,1.627197265625,437862,0
-0.079833984375,0.215576171875,1.627197265625,437862,0
-0.375244140625,-0.52880859375,1.99993896484375,437964,0
-0.375244140625,-0.52880859375,1.99993896484375,437964,0
-0.375244140625,-0.52880859375,1.99993896484375,437964,0
-0.28466796875,0.133056640625,0.811279296875,438065,0
-0.28466796875,0.133056640625,0.811279296875,438065,0
-0.28466796875,0.133056640625,0.811279296875,438065,0
-1.53173828125,0.31103515625,0.49462890625,438166,0
-1.53173828125,0.31103515625,0.49462890625,438166,0
-1.53173828125,0.31103515625,0.49462890625,438166,0
-1.420654296875,1.2392578125,1.708740234375,438267,0
-1.420654296875,1.2392578125,1.708740234375,438267,0
-1.420654296875,1.2392578125,1.708740234375,438267,0
-0.081787109375,0.35498046875,0.91259765625,438369,0
-0.081787109375,0.35498046875,0.91259765625,438369,0
-0.081787109375,0.35498046875,0.91259765625,438369,0
-0.166015625,-0.527587890625,1.148681640625,438470,0
-0.166015625,-0.527587890625,1.148681640625,438470,0
-0.166015625,-0.527587890625,1.148681640625,438470,0
-0.28564453125,-0.103759765625,0.677734375,438571,0
-0.28564453125,-0.103759765625,0.677734375,438571,0
-0.28564453125,-0.103759765625,0.677734375,438571,0
-1.798583984375,0.822021484375,0.544921875,438672,0
-1.798583984375,0.822021484375,0.544921875,438672,0
-1.798583984375,0.822021484375,0.544921875,438672,0
-1.389892578125,1.427734375,1.39501953125,438774,0
-1.389892578125,1.427734375,1.39501953125,438774,0
-1.389892578125,1.427734375,1.39501953125,438774,0
-0.038330078125,0.375,1.5185546875,438875,0
-0.038330078125,0.375,1.5185546875,438875,0
-0.038330078125,0.375,1.5185546875,438875,0
-0.775390625,-0.703125,1.02490234375,438976,0
-0.775390625,-0.703125,1.02490234375,438976,0
-0.775390625,-0.703125,1.02490234375,438976,0
-0.557373046875,0.3544921875,-0.062255859375,439077,0
-0.557373046875,0.3544921875,-0.062255859375,439077,0
-0.557373046875,0.3544921875,-0.062255859375,439077,0
-1.2763671875,1.232421875,1.212890625,439179,0
-1.2763671875,1.232421875,1.212890625,439179,0
-1.2763671875,1.232421875,1.212890625,439179,0
-1.470947265625,1.17333984375,1.9609375,439280,0
-1.470947265625,1.17333984375,1.9609375,439280,0
-1.470947265625,1.17333984375,1.9609375,439280,0
-0.771240234375,0.142578125,1.71240234375,439381,0
-0.771240234375,0.142578125,1.71240234375,439381,0
